id,pair,mode,ind,p1,p2,cnt,train_sr,winrate,ev,sharpe,dsr,p_val,n_trades,p3,p_adj
57,AUDJPY,Normal,DynRSI,50,110.0,527,0.46397650899297277,0.5049736688121709,1.4442224e-05,0.46397652343659307,4.584546864594658e-139,0.0,527,2.75,0.0
58,AUDJPY,Normal,DynRSI,50,110.0,380,0.5984294237110052,0.5043786846774655,2.15028e-05,0.5984293989407367,1.5963642504218808e-61,0.0,380,3.0,0.0
59,AUDJPY,Normal,DynRSI,50,120.0,1395,0.10745977985632882,0.502870128777039,2.1159647e-06,0.10745974970947274,0.0,2.9901183545733012e-05,1395,1.5,4.076003441234132e-05
60,AUDJPY,Normal,DynRSI,50,120.0,1173,0.12306900768583878,0.5028204444105653,2.5895429e-06,0.12306900791217193,0.0,1.2488841380164928e-05,1173,1.75,1.7869041024944256e-05
61,AUDJPY,Normal,DynRSI,50,120.0,1009,0.18602228402771676,0.5028220379455564,4.2257197e-06,0.1860222254649534,0.0,1.7214610847915424e-09,1009,2.0,3.991507773641832e-09
62,AUDJPY,Normal,DynRSI,50,120.0,817,0.18919027765850094,0.5027527723418135,4.6420214e-06,0.18919027706582559,0.0,3.192571806920341e-08,817,2.25,6.307807492714802e-08
63,AUDJPY,Normal,DynRSI,50,120.0,648,0.41196015540094283,0.5046203554119547,1.1280063e-05,0.4119601302382191,2.0516195072719256e-188,0.0,648,2.5,0.0
64,AUDJPY,Normal,DynRSI,50,120.0,484,0.4803687042697726,0.5057805907172995,1.5041579e-05,0.48036859166675355,1.2182928210730496e-123,0.0,484,2.75,0.0
65,AUDJPY,Normal,DynRSI,50,120.0,351,0.3873451154570226,0.5045603166408535,1.4059928e-05,0.3873451752411372,3.285367544857183e-112,1.9806378759312793e-13,351,3.0,7.210889509833163e-13
66,AUDJPY,Normal,DynRSI,50,130.0,1329,0.10714371452856007,0.5023713723140142,2.1385938e-06,0.10714373763512432,0.0,4.692341534517919e-05,1329,1.5,6.218963827460996e-05
67,AUDJPY,Normal,DynRSI,50,130.0,1137,0.1790396434324541,0.503003696857671,3.7942336e-06,0.17903961253024187,0.0,7.844754845720558e-10,1137,1.75,1.897626016506187e-09
68,AUDJPY,Normal,DynRSI,50,130.0,958,0.257667015505542,0.503695369205992,5.879597e-06,0.25766700181023416,0.0,7.771561172376096e-16,958,2.0,3.629596886674733e-15
69,AUDJPY,Normal,DynRSI,50,130.0,770,0.20491087429303856,0.5033001966647809,5.130442e-06,0.20491084793015243,0.0,6.500747162796472e-09,770,2.25,1.4018482378668466e-08
70,AUDJPY,Normal,DynRSI,50,130.0,597,0.39231154572187615,0.5054532031276218,1.09869525e-05,0.39231148538031413,1.2261251122503493e-186,0.0,597,2.5,0.0
71,AUDJPY,Normal,DynRSI,50,130.0,448,0.5418898451000409,0.5057817340838678,1.710755e-05,0.5418898458399772,1.0726474128197318e-93,0.0,448,2.75,0.0
72,AUDJPY,Normal,DynRSI,50,130.0,340,0.4702579499588202,0.5064346051363456,1.685737e-05,0.47025797977167744,3.69402741010752e-84,0.0,340,3.0,0.0
73,AUDJPY,Normal,DynRSI,50,140.0,1814,0.21078062007400913,0.5023599483058943,3.796719e-06,0.21078055153235137,0.0,0.0,1814,1.0,0.0
74,AUDJPY,Normal,DynRSI,50,140.0,1521,0.12302103375926335,0.5020390509144834,2.3175915e-06,0.12302101536078615,0.0,8.020107216122341e-07,1521,1.25,1.3434794375537742e-06
75,AUDJPY,Normal,DynRSI,50,140.0,1288,0.14013421265810921,0.5023817303227803,2.8004458e-06,0.14013418502941608,0.0,2.462188769536411e-07,1288,1.5,4.377323314627413e-07
76,AUDJPY,Normal,DynRSI,50,140.0,1081,0.20110413961876883,0.5028737311746254,4.285789e-06,0.20110409070483873,0.0,1.895628098935731e-11,1081,1.75,5.5013087526220166e-11
77,AUDJPY,Normal,DynRSI,50,140.0,904,0.17051439134129612,0.502838168315721,3.9308848e-06,0.17051435729865666,0.0,1.473653025163557e-07,904,2.0,2.69251727852594e-07
78,AUDJPY,Normal,DynRSI,50,140.0,740,0.23438652354082345,0.5034033817729998,6.0000702e-06,0.2343865312640606,0.0,9.088474417495718e-11,740,2.25,2.4502035760681025e-10
79,AUDJPY,Normal,DynRSI,50,140.0,567,0.4469932261198016,0.504240896549375,1.2588769e-05,0.44699318987047654,2.2244836890918413e-150,0.0,567,2.5,0.0
80,AUDJPY,Normal,DynRSI,50,140.0,428,0.43963631589392105,0.5059136212624584,1.3895106e-05,0.43963621511727746,3.9036171002727625e-124,0.0,428,2.75,0.0
81,AUDJPY,Normal,DynRSI,50,140.0,307,0.2620745636858507,0.5042645168828134,9.608411e-06,0.262074566750142,1.7245234050232747e-144,2.1959613548672152e-06,307,3.0,3.461347158008189e-06
82,AUDJPY,Normal,DynRSI,50,150.0,2155,0.10327430243492221,0.5015612097440132,1.7793058e-06,0.10327427593690022,0.0,8.166421693323045e-07,2155,0.75,1.3669034405728812e-06
83,AUDJPY,Normal,DynRSI,50,150.0,1038,0.17707244770108263,0.5023139977252226,3.798971e-06,0.17707248829330519,0.0,5.819793758021774e-09,1038,1.75,1.262380476780421e-08
84,AUDJPY,Normal,DynRSI,50,150.0,871,0.1466757607103109,0.5023954802259887,3.3994027e-06,0.1466757119230947,0.0,7.4962811815737496e-06,871,2.0,1.1007320378314428e-05
85,AUDJPY,Normal,DynRSI,50,150.0,709,0.23630741863147411,0.5026672804570933,6.0382417e-06,0.23630733784529276,0.0,1.565310103757156e-10,709,2.25,4.101645910856744e-10
86,AUDJPY,Normal,DynRSI,50,150.0,540,0.3088411257966046,0.5039470950765182,8.788303e-06,0.30884109449724645,3.5695524273224826e-227,3.567146578120628e-13,540,2.5,1.2556458019264384e-12
87,AUDJPY,Normal,DynRSI,50,150.0,404,0.33403127410126304,0.5044539905041827,1.0426826e-05,0.3340312358317443,2.4714573619471964e-158,9.471645689984598e-12,404,2.75,2.8214266610420223e-11
88,AUDJPY,Normal,DynRSI,50,150.0,286,0.21070845418935413,0.50280282719961,7.823767e-06,0.21070844953664558,1.209359078033321e-153,0.00018303885051507152,286,3.0,0.00022565365763290194
89,AUDJPY,Normal,DynRSI,50,160.0,2065,0.18346248146113261,0.5017909559954999,3.1763525e-06,0.1834624778685353,0.0,0.0,2065,0.75,0.0
90,AUDJPY,Normal,DynRSI,50,160.0,1182,0.12649415139510314,0.502167225950783,2.5554416e-06,0.12649413336639242,0.0,6.841197425000445e-06,1182,1.5,1.0119113783750846e-05
91,AUDJPY,Normal,DynRSI,50,160.0,996,0.2924722525212714,0.5021625267835886,6.3267717e-06,0.29247222130889894,0.0,0.0,996,1.75,0.0
92,AUDJPY,Normal,DynRSI,50,160.0,831,0.2865184397176648,0.502922630828002,6.7392493e-06,0.2865184288900105,0.0,1.1102230246251565e-16,831,2.0,5.649852641344773e-16
93,AUDJPY,Normal,DynRSI,50,160.0,675,0.29160212963951,0.5029123533471359,7.5787457e-06,0.29160212658271845,8.07252736976317e-299,1.7763568394002505e-14,675,2.25,7.242296608689836e-14
94,AUDJPY,Normal,DynRSI,50,160.0,511,0.33428608846202257,0.503706079395624,9.552386e-06,0.3342860734730209,3.044702926635537e-201,2.0650148258027912e-14,511,2.5,8.340851948926569e-14
95,AUDJPY,Normal,DynRSI,50,160.0,384,0.2298163296327971,0.5028681565784039,7.25037e-06,0.2298163294267571,1.910445103414856e-202,3.3427673806762925e-06,384,2.75,5.1389435427391555e-06
96,AUDJPY,Normal,DynRSI,50,160.0,267,0.15953306361049396,0.5035885167464115,6.0152493e-06,0.1595330350400686,2.1666816402435107e-163,0.00456975271968707,267,3.0,0.004870290167538277
97,AUDJPY,Normal,DynRSI,50,170.0,1988,0.12717645603407093,0.5014410344290388,2.2006845e-06,0.12717644965297797,0.0,7.122578749019226e-09,1988,0.75,1.5312455231071913e-08
98,AUDJPY,Normal,DynRSI,50,170.0,1362,0.11843270252411867,0.5021678343648873,2.256601e-06,0.11843274275710533,0.0,6.189776497356192e-06,1362,1.25,9.227473536349537e-06
99,AUDJPY,Normal,DynRSI,50,170.0,971,0.35028023182655477,0.502173739629866,7.601296e-06,0.35028022270327414,0.0,0.0,971,1.75,0.0
100,AUDJPY,Normal,DynRSI,50,170.0,793,0.3656272527391842,0.5027754812802645,8.713004e-06,0.36562722845624834,1.569694285366294e-275,0.0,793,2.0,0.0
101,AUDJPY,Normal,DynRSI,50,170.0,644,0.3136995325342265,0.5016721460151911,8.163591e-06,0.3136995232475698,1.8671030168418163e-271,8.881784197001252e-16,644,2.25,4.115561208422143e-15
102,AUDJPY,Normal,DynRSI,50,170.0,484,0.30244575544780794,0.5026104860651518,8.86022e-06,0.3024457452558363,8.280128566637465e-208,1.4280465698846001e-11,484,2.5,4.1929696720776354e-11
103,AUDJPY,Normal,DynRSI,50,170.0,370,0.19253271711675954,0.5020849927376657,6.151107e-06,0.19253268078037206,3.6344366133367234e-214,0.00010634772738715714,370,2.75,0.00013492707970235484
104,AUDJPY,Normal,DynRSI,50,180.0,928,0.3397637707239678,0.50276708373436,7.356033e-06,0.3397637247369421,0.0,0.0,928,1.75,0.0
105,AUDJPY,Normal,DynRSI,50,180.0,758,0.3329675824189328,0.5022592320976556,7.95133e-06,0.3329675955927313,1.1287122553394681e-291,0.0,758,2.0,0.0
106,AUDJPY,Normal,DynRSI,50,180.0,615,0.21961190079796158,0.5016343617387315,5.704628e-06,0.2196118328386286,0.0,2.5729166241994506e-08,615,2.25,5.151067008822415e-08
107,AUDJPY,Normal,DynRSI,50,180.0,475,0.2055636594734331,0.502128743495506,6.094401e-06,0.2055635864643559,5.708278942346373e-271,3.729451396705663e-06,475,2.5,5.7001647136935195e-06
108,AUDJPY,Normal,DynRSI,50,180.0,343,0.2896016628512963,0.5031022782355793,9.573394e-06,0.28960164928799925,8.658122103064548e-153,4.0812867752038073e-08,343,2.75,7.957215618374776e-08
109,AUDJPY,Normal,DynRSI,50,190.0,1282,0.17000638283967284,0.5015885560736584,3.2449134e-06,0.17000642028621593,0.0,5.749262177445758e-10,1282,1.25,1.4141345805670063e-09
110,AUDJPY,Normal,DynRSI,50,190.0,1077,0.16805109829489137,0.5018501141936512,3.3897038e-06,0.1680510836934793,0.0,1.743439959067672e-08,1077,1.5,3.5545372345968845e-08
111,AUDJPY,Normal,DynRSI,50,190.0,894,0.39154428670160174,0.5024994434437676,8.510418e-06,0.3915442564094337,4.708207153055415e-288,0.0,894,1.75,0.0
112,AUDJPY,Normal,DynRSI,50,190.0,728,0.38945911368660724,0.5027252556434497,9.32441e-06,0.3894590565537131,3.746359768330351e-230,0.0,728,2.0,0.0
113,AUDJPY,Normal,DynRSI,50,190.0,586,0.26441629839822006,0.5021247911843146,6.9578628e-06,0.2644162338753696,1.9802619329426522e-277,7.726252970741143e-11,586,2.25,2.1068096159411063e-10
114,AUDJPY,Normal,DynRSI,50,190.0,444,0.20295275530900567,0.5010057307677711,6.1706723e-06,0.20295275907640442,1.9293017937344056e-255,9.49358048796256e-06,444,2.5,1.3777030251036202e-05
115,AUDJPY,Normal,DynRSI,50,190.0,327,0.2985982400327287,0.5018687911871742,9.965411e-06,0.29859817489684076,7.102858069457361e-144,3.339612730801633e-08,327,2.75,6.57544715188377e-08
116,AUDJPY,Normal,DynRSI,50,200.0,1261,0.10571152820068389,0.5015031341947038,2.0329958e-06,0.1057115117043516,0.0,8.706080030207453e-05,1261,1.25,0.00011154027552369402
117,AUDJPY,Normal,DynRSI,50,200.0,1049,0.16060610036291995,0.5018347303665863,3.2622372e-06,0.16060609090885736,0.0,9.870855721683114e-08,1049,1.5,1.8334605311928512e-07
118,AUDJPY,Normal,DynRSI,50,200.0,891,0.3761488568137915,0.5029891081811482,8.230177e-06,0.3761489050189571,7.794375616537757e-299,0.0,891,1.75,0.0
119,AUDJPY,Normal,DynRSI,50,200.0,711,0.30789172357936556,0.5022364217252396,7.473079e-06,0.30789170930416604,8.934513589211407e-293,1.1102230246251565e-16,711,2.0,5.649852641344773e-16
120,AUDJPY,Normal,DynRSI,50,200.0,559,0.14649231142825805,0.5010240963855421,3.8721355e-06,0.1464923063192514,0.0,0.00026655461094371447,559,2.25,0.00032107912217379706
121,AUDJPY,Normal,DynRSI,50,200.0,431,0.15959133579744705,0.5002482716473778,4.891103e-06,0.15959137573071755,1.499731090734363e-276,0.0004611699466732233,431,2.5,0.0005418856990398596
122,AUDJPY,Normal,DynRSI,50,200.0,325,0.29698973261474093,0.5016377413835248,9.9923745e-06,0.296989731833419,1.0484089474553091e-143,4.300150979741346e-08,325,2.75,8.358542319147004e-08
123,AUDJPY,Normal,DynRSI,50,200.0,230,0.15496237603123003,0.5014292361895898,6.1399164e-06,0.15496238052825664,1.3858861610166903e-143,0.009383658090576619,230,3.0,0.009797789404567695
124,AUDJPY,Normal,DynRSI,50,210.0,1031,0.205864075771143,0.5027420643567952,4.2163774e-06,0.20586403558910385,0.0,1.9199530854052682e-11,1031,1.5,5.5686183496734725e-11
125,AUDJPY,Normal,DynRSI,50,210.0,863,0.3684493436610361,0.5033413581271792,8.13494e-06,0.36844934619776365,1.1596834276192273e-292,0.0,863,1.75,0.0
126,AUDJPY,Normal,DynRSI,50,210.0,694,0.30682512148659924,0.5022382274239128,7.5346297e-06,0.3068250995203776,1.0652659725959121e-291,3.3306690738754696e-16,694,2.0,1.6201208414373496e-15
127,AUDJPY,Normal,DynRSI,50,210.0,552,0.23827941443270806,0.5015242043653213,6.4282394e-06,0.23827936907390102,2.4061918266449913e-281,1.082334732949164e-08,552,2.25,2.2687076050729102e-08
128,AUDJPY,Normal,DynRSI,50,210.0,429,0.17060498369925053,0.5003822922241762,5.226042e-06,0.1706050370561892,2.6043377701261267e-267,0.0002049508730176397,429,2.5,0.0002512196727299414
129,AUDJPY,Normal,DynRSI,50,210.0,308,0.2581875451207524,0.5019601930036188,8.752125e-06,0.25818755938797044,2.799130546862621e-149,2.932850028281031e-06,308,2.75,4.53853930477074e-06
130,AUDJPY,Normal,DynRSI,50,220.0,1006,0.16549867437062857,0.5021607921080943,3.4013462e-06,0.16549866942409808,0.0,7.637868981724694e-08,1006,1.5,1.4430235446276126e-07
131,AUDJPY,Normal,DynRSI,50,220.0,842,0.27579257850448347,0.5024714789246459,6.118614e-06,0.27579254180305013,0.0,5.551115123125783e-16,842,1.75,2.6410284422399592e-15
132,AUDJPY,Normal,DynRSI,50,220.0,677,0.3062511585497998,0.5017899611966454,7.538641e-06,0.3062510720297033,4.942680366240346e-287,7.771561172376096e-16,677,2.0,3.629596886674733e-15
133,AUDJPY,Normal,DynRSI,50,220.0,527,0.3786188909525794,0.5034851373738005,1.0292564e-05,0.37861880577893814,5.595245041293493e-172,0.0,527,2.25,0.0
134,AUDJPY,Normal,DynRSI,50,220.0,411,0.25966967459099705,0.5012970921903435,8.0693e-06,0.25966967004957425,5.036218485024277e-200,7.035525739773618e-08,411,2.5,1.334688595428912e-07
135,AUDJPY,Normal,DynRSI,50,220.0,298,0.34523136663846843,0.5033058691892992,1.20974355e-05,0.34523134473375605,2.739138338505466e-111,1.2641487856512867e-09,298,2.75,2.9755466394403615e-09
136,AUDJPY,Normal,DynRSI,50,230.0,809,0.16649961792747173,0.50183065882796,3.7026366e-06,0.16649962329718104,0.0,1.0913058942074727e-06,809,1.75,1.7960924098310947e-06
137,AUDJPY,Normal,DynRSI,50,230.0,659,0.34811227973865755,0.5026332948788684,8.586472e-06,0.3481122015194877,1.6302893201212007e-242,0.0,659,2.0,0.0
138,AUDJPY,Normal,DynRSI,50,230.0,515,0.4182901327349127,0.5036333838399456,1.1495744e-05,0.4182901132806092,3.581797045736899e-150,0.0,515,2.25,0.0
139,AUDJPY,Normal,DynRSI,50,230.0,393,0.2262839237171182,0.5022016040257902,7.088313e-06,0.22628400159544565,4.958800303049377e-211,3.6302450648895146e-06,393,2.5,5.5571658951642375e-06
140,AUDJPY,Normal,DynRSI,50,230.0,289,0.12538068731622162,0.5005765199161426,4.5443044e-06,0.12538068987795983,1.9403252476666402e-199,0.01652514959085427,289,2.75,0.016978271515747902
141,AUDJPY,Normal,DynRSI,50,240.0,778,0.20802696486092626,0.5018879194487702,4.6810505e-06,0.20802696871141532,0.0,3.268156745228623e-09,778,1.75,7.328037367832649e-09
142,AUDJPY,Normal,DynRSI,50,240.0,640,0.4484715359966554,0.5039890585821746,1.1180769e-05,0.44847147995922904,3.1536822870170463e-170,0.0,640,2.0,0.0
143,AUDJPY,Normal,DynRSI,50,240.0,491,0.3709508066317095,0.5031942878617062,1.0286065e-05,0.37095075310353276,3.2517419357530706e-168,1.1102230246251565e-16,491,2.25,5.649852641344773e-16
144,AUDJPY,Normal,DynRSI,50,240.0,379,0.11190869920538811,0.5021865596790371,3.5497872e-06,0.11190869815294303,8.807406043115701e-268,0.014679588640893915,379,2.5,0.015129486673102268
145,AUDJPY,Normal,DynRSI,50,240.0,193,0.16419860796513377,0.5050475059382423,6.645626e-06,0.1641986063428122,1.3388050739918098e-117,0.011270675203493341,193,3.0,0.011686260572353715
146,AUDJPY,Normal,DynRSI,50,250.0,773,0.17476832813044163,0.5018332297004653,3.9502884e-06,0.17476833883133788,0.0,5.897138340982266e-07,773,1.75,1.0030444504832165e-06
147,AUDJPY,Normal,DynRSI,50,250.0,619,0.34512925259072985,0.5028296767191255,8.744955e-06,0.3451291489367286,7.141908824678513e-227,0.0,619,2.0,0.0
148,AUDJPY,Normal,DynRSI,50,250.0,482,0.32266496054928645,0.5019209398317194,9.076984e-06,0.32266497727815135,1.8902530832129135e-193,7.005507285384738e-13,482,2.25,2.37098358675229e-12
149,AUDJPY,Normal,DynRSI,50,250.0,191,0.2643172448678074,0.5068214366473204,1.0892908e-05,0.26431724301386195,5.609007566228913e-87,0.0001296289406506057,191,3.0,0.0001630911923321026
150,AUDJPY,Normal,DynRSI,50,260.0,756,0.17051914744671734,0.501926216127979,3.8961393e-06,0.17051908322052486,0.0,1.3760770135595735e-06,756,1.75,2.2319297902856496e-06
151,AUDJPY,Normal,DynRSI,50,260.0,607,0.35120974503654345,0.5030436032081929,8.8821225e-06,0.3512097264319435,8.434901989204266e-221,0.0,607,2.0,0.0
152,AUDJPY,Normal,DynRSI,50,260.0,460,0.2271931826769213,0.5020393395171371,6.555367e-06,0.22719311686425442,2.1951851295200716e-245,5.5027866929791e-07,460,2.25,9.390549063512941e-07
153,AUDJPY,Normal,DynRSI,50,270.0,891,0.10414540333002226,0.5005679021693863,2.1857118e-06,0.10414539370746977,0.0,0.0009395596894878899,891,1.5,0.0010697763146621717
154,AUDJPY,Normal,DynRSI,50,270.0,740,0.21201946150114168,0.5015034788525273,4.859329e-06,0.21201941302009492,0.0,4.021573407619883e-09,740,1.75,8.91850506484788e-09
155,AUDJPY,Normal,DynRSI,50,270.0,593,0.3954303577161838,0.5026069925627928,1.0086426e-05,0.3954303765295687,7.478912633391163e-187,0.0,593,2.0,0.0
156,AUDJPY,Normal,DynRSI,50,270.0,451,0.27208591976527324,0.5017497083819363,7.9331e-06,0.2720859161790054,8.074808094937648e-213,3.774675016998685e-09,451,2.25,8.392398686137288e-09
157,AUDJPY,Normal,DynRSI,50,280.0,872,0.13762362085734645,0.5008592049490205,2.9105156e-06,0.13762364315206643,0.0,2.4121741276195152e-05,872,1.5,3.3247060634905146e-05
158,AUDJPY,Normal,DynRSI,50,280.0,723,0.24578490601650188,0.5015957446808511,5.661409e-06,0.2457848934937928,0.0,1.936895088761048e-11,723,1.75,5.6166533481397274e-11
159,AUDJPY,Normal,DynRSI,50,280.0,575,0.4716468472547476,0.5032299916209423,1.2171234e-05,0.4716467851635997,1.4912864003977525e-140,0.0,575,2.0,0.0
160,AUDJPY,Normal,DynRSI,50,280.0,449,0.32694925754441906,0.501506124907959,9.559523e-06,0.3269492698959183,1.96710236936796e-179,2.135180920959101e-12,449,2.25,6.840641479192537e-12
161,AUDJPY,Normal,DynRSI,50,290.0,854,0.11864015646943434,0.5009471161280347,2.5223442e-06,0.11864015821687678,0.0,0.0002630977199328255,854,1.5,0.0003170703379076165
162,AUDJPY,Normal,DynRSI,50,290.0,711,0.266609087251197,0.5024807795458609,6.157628e-06,0.26660909783617975,0.0,5.843103778602199e-13,711,1.75,1.9977244345415532e-12
163,AUDJPY,Normal,DynRSI,50,290.0,571,0.41160539004366387,0.5030699520068638,1.0504853e-05,0.4116053782794376,7.586852722588027e-171,0.0,571,2.0,0.0
164,AUDJPY,Normal,DynRSI,50,290.0,441,0.30307826984122715,0.5018527961924188,8.8125125e-06,0.30307831261394325,6.337247816853632e-188,9.787126664662082e-11,441,2.25,2.6313485876963454e-10
165,AUDJPY,Normal,DynRSI,50,300.0,836,0.144958619535457,0.5015661173907122,3.091051e-06,0.14495859076368436,0.0,1.3869004898525716e-05,836,1.5,1.97499873943219e-05
166,AUDJPY,Normal,DynRSI,50,300.0,700,0.28312027821843483,0.5029221363064197,6.539515e-06,0.2831203281039444,0.0,3.430589146091734e-14,700,1.75,1.3545276160404457e-13
167,AUDJPY,Normal,DynRSI,50,300.0,554,0.4127639283809395,0.5031801927224088,1.0705768e-05,0.41276389909542155,2.4182571090037623e-163,0.0,554,2.0,0.0
168,AUDJPY,Normal,DynRSI,50,300.0,435,0.3222029295109609,0.5019361413043478,9.368284e-06,0.3222029957818084,2.048166982133522e-169,9.081513319131318e-12,435,2.25,2.7117795536071126e-11
169,AUDJPY,Normal,DynRSI,50,300.0,318,0.1600820929704698,0.501384202785708,5.174889e-06,0.16008207489787651,1.6155212069068679e-195,0.0021540626267498864,318,2.5,0.0023639924590178837
170,AUDJPY,Normal,DynRSI,50,300.0,155,0.17539562811731943,0.5034796573875803,7.7628265e-06,0.1753956370581665,1.4797779419988446e-92,0.014493691467078906,155,3.0,0.014944151915664611
171,AUDJPY,Normal,DynRSI,100,10.0,841,0.2925070360353133,0.49643120846665023,1.6151667e-05,0.29250704103208885,0.0,0.0,841,2.5,0.0
172,AUDJPY,Normal,DynRSI,100,40.0,3203,0.12684667026464935,0.503000775710728,2.2461572e-06,0.12684666722008253,0.0,3.5138558729386205e-13,3203,1.25,1.2380681205773952e-12
173,AUDJPY,Normal,DynRSI,100,40.0,2831,0.14684622872577852,0.5033975584644801,2.708707e-06,0.14684623441042752,0.0,2.7755575615628914e-15,2831,1.5,1.2312366671079618e-14
174,AUDJPY,Normal,DynRSI,100,50.0,2700,0.11852320272925759,0.5039283252929014,2.1153135e-06,0.11852315090993282,0.0,3.6685321447293973e-10,2700,1.25,9.237518785034689e-10
175,AUDJPY,Normal,DynRSI,100,50.0,2370,0.11016939613501904,0.5039649290801365,2.0623459e-06,0.1101693959426187,0.0,4.084903482137747e-08,2370,1.5,7.962163996144648e-08
176,AUDJPY,Normal,DynRSI,100,50.0,872,0.15850823175110604,0.5075059164282434,4.553345e-06,0.15850825238086086,0.0,1.429536837904699e-06,872,2.75,2.3143165191344524e-06
177,AUDJPY,Normal,DynRSI,100,50.0,589,0.1549534938268868,0.5077106189194783,5.525136e-06,0.15495350810789102,0.0,8.474751816145432e-05,589,3.0,0.00010873697293738486
178,AUDJPY,Normal,DynRSI,100,60.0,3145,0.10916768011543361,0.5023210151865902,1.8228598e-06,0.10916770873683204,0.0,4.615826609821738e-10,3145,0.75,1.145268037660476e-09
179,AUDJPY,Normal,DynRSI,100,60.0,2707,0.12060854112574636,0.5030549370890074,2.0820198e-06,0.1206085227819666,0.0,1.7468093638228765e-10,2707,1.0,4.55540481153809e-10
180,AUDJPY,Normal,DynRSI,100,60.0,2355,0.10099955085772927,0.5030782761653474,1.818224e-06,0.10099950505053128,0.0,4.759292978606666e-07,2355,1.25,8.187070874291565e-07
181,AUDJPY,Normal,DynRSI,100,60.0,1328,0.16848515383501506,0.5045552677029361,3.8043606e-06,0.1684850536912394,0.0,4.1289960339696563e-10,1328,2.25,1.0308873405968889e-09
182,AUDJPY,Normal,DynRSI,100,60.0,1048,0.20566162180022457,0.505472426373394,5.0847025e-06,0.205661635762886,0.0,1.3893219907856746e-11,1048,2.5,4.0833287975251675e-11
183,AUDJPY,Normal,DynRSI,100,60.0,555,0.14710785435756646,0.507079354626276,4.963408e-06,0.147107871222821,0.0,0.0002644937260949387,555,3.0,0.0003186775543971376
184,AUDJPY,Normal,DynRSI,100,70.0,1627,0.12825000762910857,0.5033468762488345,2.5462805e-06,0.12824995819627516,0.0,1.1511986319767686e-07,1627,1.75,2.1257217515788663e-07
185,AUDJPY,Normal,DynRSI,100,70.0,1196,0.2249760611108605,0.5040601503759399,5.066614e-06,0.22497602576375206,0.0,3.6637359812630166e-15,1196,2.25,1.6073620888970553e-14
186,AUDJPY,Normal,DynRSI,100,70.0,946,0.29871085237263356,0.5047537883831793,7.4363306e-06,0.29871080031454295,0.0,0.0,946,2.5,0.0
187,AUDJPY,Normal,DynRSI,100,70.0,720,0.2251951617146942,0.5033637915453358,6.3018165e-06,0.22519515643980217,0.0,7.581568706171993e-10,720,2.75,1.836670476029162e-09
188,AUDJPY,Normal,DynRSI,100,70.0,504,0.17732897978048864,0.5037196462826932,5.935751e-06,0.17732897366979253,7.578497636701668e-301,3.4309281032429695e-05,504,3.0,4.641326087068263e-05
189,AUDJPY,Normal,DynRSI,100,80.0,1256,0.211284875696577,0.5038350284594569,4.4110743e-06,0.21128484904174416,0.0,3.497202527569243e-14,1256,2.0,1.380090909235625e-13
190,AUDJPY,Normal,DynRSI,100,80.0,1065,0.2097835702227973,0.5032078283973819,4.735427e-06,0.20978358119494275,0.0,3.79318798593431e-12,1065,2.25,1.1831572836752211e-11
191,AUDJPY,Normal,DynRSI,100,80.0,860,0.268562651685027,0.5036830474586973,6.7146902e-06,0.26856264183786294,0.0,1.6653345369377348e-15,860,2.5,7.532271375248707e-15
192,AUDJPY,Normal,DynRSI,100,80.0,646,0.32137532443855615,0.504679189389349,9.079979e-06,0.3213753257105598,3.669161239736183e-255,1.1102230246251565e-16,646,2.75,5.649852641344773e-16
193,AUDJPY,Normal,DynRSI,100,80.0,464,0.2762301954598205,0.5052264808362369,9.278934e-06,0.2762302237317795,1.6837491897072707e-202,1.3392296160930073e-09,464,3.0,3.1452508467039557e-09
194,AUDJPY,Normal,DynRSI,100,90.0,787,0.20183638199557713,0.5018818609513852,4.98297e-06,0.20183642752460793,0.0,7.471253060664651e-09,787,2.5,1.6031701880027943e-08
195,AUDJPY,Normal,DynRSI,100,90.0,598,0.42681967298393714,0.5047807676546919,1.20511195e-05,0.4268196960804952,1.0381572620775171e-178,0.0,598,2.75,0.0
196,AUDJPY,Normal,DynRSI,100,90.0,447,0.3782625882229686,0.5037050028500022,1.2154986e-05,0.3782626414756903,5.853755753901051e-152,6.661338147750939e-16,447,3.0,3.139889370218618e-15
197,AUDJPY,Normal,DynRSI,100,100.0,890,0.217857367551387,0.5019709180098108,4.921495e-06,0.2178573388718007,0.0,4.0344838581063414e-11,890,2.25,1.1349292148861265e-10
198,AUDJPY,Normal,DynRSI,100,100.0,714,0.36777562747168246,0.5026215633566657,9.15877e-06,0.3677756216733485,4.4144136020394736e-249,0.0,714,2.5,0.0
199,AUDJPY,Normal,DynRSI,100,100.0,560,0.4427465714686667,0.5035686760714405,1.2432455e-05,0.44274655977181254,4.2385735950184434e-154,0.0,560,2.75,0.0
200,AUDJPY,Normal,DynRSI,100,100.0,429,0.4260858893807834,0.5037143948720125,1.3464227e-05,0.4260859288092793,5.488084952493212e-125,0.0,429,3.0,0.0
201,AUDJPY,Normal,DynRSI,100,110.0,818,0.21505422408733016,0.5010305209612349,4.8901243e-06,0.2150541791386993,0.0,3.8570879823396353e-10,818,2.25,9.688989260384557e-10
202,AUDJPY,Normal,DynRSI,100,110.0,665,0.48777201578598456,0.5026834582071311,1.2112278e-05,0.4877719927175391,7.358365026347195e-161,0.0,665,2.5,0.0
